,index,date,time,user_name,text,retweeted,preprocessed_text
2255,403,27/02/2018,17:04,Myles7_,@NBALiveSociety @BPortistime @TreyBurke @dnwaba0 @StephenCurry30 @EASPORTSNBA Ohhhhh be interesting to see what Chef Currys rating will be any sightings yet? ,False,
2256,404,27/02/2018,17:07,KevinLovesEgo,@CapelaSZN You cant guard Currys range tbh,False,
2257,405,27/02/2018,17:15,ISSAboveYou,"Hi *amazing* @Space_Station from @CRSD_HMS Mr. Curry’s Science Classroom ISS-Above in Holland MS (Philly), PA USA 258.5 mi @CarlSaganRox @NASA_Johnson #issabove ",False,
2259,407,27/02/2018,17:16,its_nataliex,I could quite easily live off currys and roast dinners for the rest of my life,False,
2260,408,27/02/2018,17:24,tombishton,"not one to complain having worked in retail myself, but the service yesterday in @curryspcworld really wasn't the greatest on two visits to the store yesterday both times were majorly below par and it wasn't like I was intending to spend £5 it was a considerable amount. #notgood",False,
2261,409,27/02/2018,17:25,n3efy,Shocking service @curryspcworld highgate ‘join the queue and wait’ all i want to do is a refund. No urgency from management to see customers efficiently. ,False,
2262,410,27/02/2018,17:26,janettocornetto,I thought the point of reserving something online would be that you’d go to @curryspcworld and they’d have it ready. WRONG! It just means some sales person makes endless calls to someone and you’re left waiting for 20 mins. Joke service.,False,
2263,411,27/02/2018,17:32,JonesNicoll,"@moneysavvydaddy @ladygayle13 To thicken a recipe leave the lid off for last 2 hours. I've cooked joints of meat and a whole chicken it's fab. The bones just fell out of the chicken. We do beef stue, Currys, lasagne, you can get caserol mixtures aswel add meat and veg.",False,
2267,415,27/02/2018,17:38,CXINDEX,In carrickmines @curryspcworld appealing customer service,False,
2268,416,27/02/2018,17:40,CXINDEX,@curryspcworld @TeamKnowhowUK terrible service in carrickmines. No maanager with authority to make immediate decision,False,
2269,417,27/02/2018,17:40,CXINDEX,Please call +353861717022 @curryspcworld,False,
2270,418,27/02/2018,17:43,_diane0611,Just had this text. Obviously a scam as I’m sure I haven’t ordered anything from Currys. @curryspcworld ,False,
2271,419,27/02/2018,17:45,LoneStranger2K,"@RenzoUpNext If he stays with Warriors ppl are just gonna give him the ""he joined a 73 win team who lost in the finals"" garbage and he'll never get credit for being a beast. He can win 10 straight on warriors and ppl will hold it against him bc it's Currys team.",False,
2277,425,27/02/2018,17:52,vickith85141384,"@curryspcworld so annoyed after waiting a week for my Mac book pro to have its data transferred, I pick it up today get it home and it’s not working so have another 9 mile trip to do to take it back as adviced by the know how team one very angry customer",False,
2278,426,27/02/2018,17:55,terrajbbq,@tippidelighted Narrowing what they sell might help. Right now they sell DJ/computer/electronic components/lighting/security/drones/gadgets/car stuff/aerial/phone/batteries/chargers/extensions. I'd like to see more emphasis on electronic parts. Shops like Currys/PCWorld sell the other stuff.,False,
2279,427,27/02/2018,17:57,ElectralandOnFM,The Currys - Hollow Bones,False,
2280,428,27/02/2018,17:57,vickith85141384,@curryspcworld one very angry customer after waiting a week for my new Mac book pro to@have data transferred I pick it up today and it’s not working so have to do another 9 Mile trip to take it back as adviced by the know how team so anouyed can’t get there till next week ,False,
2281,429,27/02/2018,18:03,realpromocode,#Currys - 10% off Marked Price on All Built-in Appliances Over £349. - #PromoCode -&gt;  ,False,
2283,431,27/02/2018,18:23,MMsizzle12,@Rocketsfan101 @RJMartin3_ @SportsReports6 @HondoCowens I always go by start year so I thought you were talking about 15-16. Either way in 14-15 Harden didn't do anything historic warranting his mvp over currys so the point still stands,False,
2284,432,27/02/2018,18:29,Aimee_duncan1,So I paid 60 pound for Currys to clean the dust out my laptop but nah they couldn't just tell me that was what was wrong with it,False,
2285,433,27/02/2018,18:29,VivienneBroom,"Bought new laptop from Curry’s for my daughters birthday, to help with her GCSE’s 37 days ago and now not working they won’t replace because it’s over 31 days old. Curry’s disgustingly unhelpful  can’t repair for 10 days, shouldn’t need repairing as it’s new!!! @curryspcworld",False,
2286,434,27/02/2018,18:34,natalieeveradio,"Oh and to top it off, now @curryspcworld just haven’t bothered turning up today as they promised either....another day lost! Absolutely diabolical ",False,
2287,435,27/02/2018,18:35,StuOrme,@curryspcworld @TeamKnowhowUK I haven’t ordered anything. Scam? ,False,
2288,436,27/02/2018,18:41,TeamKnowhowUK,"@StuOrme Hi Stuart,

Please delete and disregard the message that you have received. This has not been sent from @curryspcworld

Richard",False,
2289,437,27/02/2018,18:42,StuOrme,"@TeamKnowhowUK @curryspcworld Thanks, Richard.",False,
2290,438,27/02/2018,18:42,VivienneBroom,"@TeamKnowhowUK So 7 days outside of your cut off a brand new expensive product doesn’t work and you can only repair it. That’s is really poor! She now has nothing to work on combined with the fact her GCSE coursework is on it, very substandard product and service @HP @HPSupport @curryspcworld",False,
2291,439,27/02/2018,18:42,TekMerc,"I can't get it delivered and I can't collect it from a store, so how do I get it? @curryspcworld ",False,
2292,440,27/02/2018,18:44,TeamKnowhowUK,"@VivienneBroom @HP @HPSupport Apologies,

Full details of our returns policy can be found online, instore, and on your sales receipt.



Richard",False,
2293,441,27/02/2018,18:59,TeamKnowhowUK,"@TekMerc Afraid so,

Could I not tempt you with the mineral grey model?



Richard",False,
2294,442,27/02/2018,18:59,mkyfutures,"@Anjum_Anand Just had The Spice Tailor fiery Goan curry, absolutely amazing flavours one of the best currys I’ve ever had! Can’t wait to try out the others",False,
2295,443,27/02/2018,19:03,TimHyman3,@curryspcworld when will the new LG 77 inch OLED C8 television be available please?,False,
2296,444,27/02/2018,19:05,Normski216,@DPD @curryspcworld do you think it's remotely possible that your drivers could possible follow the instructions for alternative delivery? Or do you just not bother to tell them?,False,
2297,445,27/02/2018,19:07,Normski216,@curryspcworld @DPD_UK do you think it's remotely possible that your drivers could possible follow the instructions for alternative delivery? Or do you just not bother to tell them?,False,
2298,446,27/02/2018,19:16,SneakerTicker,This how Steph Currys first shot back inthe game after taking that nasty flip looked. ,False,
2299,447,27/02/2018,19:20,parbzy,@curryspcworld You've lost my order 'in transit' twice now.  3 times I've been to your store to pick it up - absolute joke.,False,
2300,448,27/02/2018,19:22,anna_luise,Update on radiatorgate: the lovely Nino at @TeamKnowhowUK has helped me get a radiator tomorrow morning  Just really hope @curryspcworld are this responsive to anyone else left in the cold who might be more vulnerable and/or less gobby than me.,False,
2301,449,27/02/2018,19:25,reannaox,"Literally the worst experience with @curryspcworld Missing items, late delivery, faulty products lol you name it!",False,
2302,450,27/02/2018,19:26,simonnread,@anna_luise @TeamKnowhowUK @curryspcworld Is there anyone less gobby than you!,False,
2304,452,27/02/2018,19:44,MikeHydro,I Used to love my bank into which went all my University College salary Senior Lecturer salary After Tax my Building Society Savings account Bristol&amp;West Lloyds Prudential. They could not sell a Bent Blue Rabbit on Twitter Not even in a shop like Currys since 1980 Conservatives!?,False,
2306,454,27/02/2018,19:47,MikeHydro,I worked University Research College Teaching Currys Motorola Structural Soils Programming Courses Established Supervision Union member helped Church Overseas Aid Peace International UK England UN So you can stick Conservative Party with a Pig Sticker as God's sheet told Peter,False,
2307,455,27/02/2018,19:52,jameshansen70,@curryspcworld absolutely shocking customer service at your branch in Colliers Wood - disgraceful,False,
2308,456,27/02/2018,20:11,mojoshorthouse1,"#SONY EXTRA BASS SRS-XB10 Portable Bluetooth Wireless Speaker at Currys/ebay, £39.99  #lduk via @LatestDealsUK",False,
2309,457,27/02/2018,20:14,realpromocode,#Currys - 10% off marked price on all built-in appliances over £349. - #PromoCode -&gt;  ,False,
2310,458,27/02/2018,20:14,Kenna_Victoria,@curryspcworld disgusted with the service I received today by your delivery team!!  #rude #poorservice #nothappy,False,
2311,459,27/02/2018,20:20,beckytaj,@AcerUK_Official I am so disappointed that none has got back to me regarding my late grandfather’s computer. Should an Acer aspire desktop PC stop working after 6months!! @curryspcworld @Acer,False,
2312,460,27/02/2018,20:23,_samlcfc,@Snootus @curryspcworld hello I want to report a thieft,False,
2313,461,27/02/2018,20:24,KerryHuband,@reannaox @curryspcworld Same here. Damaged tv delivered last week and now they say they can't replace until maybe Friday!! But I can order it online for tomorrow! Worst customer service ever,False,
2314,462,27/02/2018,20:28,reannaox,"@KerryHuband @curryspcworld I paid for next delivery, it arrived late AND faulty  I now have to wait for them to collect it before they send a new one out! ",False,
2315,463,27/02/2018,20:32,KerryHuband,@reannaox @curryspcworld Ours is like that at the back. You'll be waiting ages...they say they'll call but never do then stuck on hold for upto an hr. Will be over a week by the time we get a replacement. Hope you get it sorted,False,
2316,464,27/02/2018,20:34,reannaox,@KerryHuband @curryspcworld You too.. fingers crossed,False,
2317,465,27/02/2018,20:34,wired2thebrink,"@Beko @BekoUK can I get free fridgefreezer if i improve your sales?
@curryspcworld dont show #beko fridgesfreezers if you filter  height or width.54.5cm width &amp; 152.8cm height don't work or have no option in filter so they don't show when applied.Even ranges Inc that don't work",False,
2318,466,27/02/2018,20:40,Chappers_2218,@VivienneBroom @curryspcworld This is the third complaint I’ve heard about @curryspcworld in the last week?! Seems to have really gone downhill. Richard doesn’t seem too bothered @VivienneBroom I’d take it higher.,False,
2319,467,27/02/2018,20:40,Miss_F1,How is it my laptop goes in for repair and it comes back slower and worse then when it went in?!  @curryspcworld,False,
2321,469,27/02/2018,20:47,LouisSuddaby23,"@Miss_F1 @curryspcworld That’s always a last resort for me, never trust them. Even after I spilled orange juice over mine! ",False,
2322,470,27/02/2018,20:49,Miss_F1,@LouisSuddaby23 @curryspcworld Seriously it's doing my head in  never had a problem with them before. Might take a leaf out of your book ,False,
2323,471,27/02/2018,20:52,LouisSuddaby23,"@Miss_F1 @curryspcworld Don’t spill a drink all over it, if that’s what you mean! ",False,
2324,472,27/02/2018,20:55,Miss_F1,@LouisSuddaby23 @curryspcworld That and not rely on PC World anymore  now my phone is playing up  I want to cry ,False,
2325,473,27/02/2018,20:55,Qbdaproblem,No there isn't. This is as clear as currys unanimous map . Harden is clear mvp . Clear ,False,
2326,474,27/02/2018,20:56,LouisSuddaby23,@Miss_F1 @curryspcworld Oh dear! What’s your phone doing?,False,
2327,475,27/02/2018,20:58,Miss_F1,@LouisSuddaby23 @curryspcworld Goes from 98% to 19% in less than 5 seconds  then slows down so I end up typing faster than it can handle!e and technology are not a good mix today ,False,
2328,476,27/02/2018,20:59,wired2thebrink,"@BekoUK @curryspcworld  56 #beko on the wall. Set all the width settings , now only 29 on the wall. Does that mean I get a free one?
#freefridgefreezerplease ",False,
2329,477,27/02/2018,21:00,LouisSuddaby23,@Miss_F1 @curryspcworld Ah mine used to do that before I upgraded. Is it an iPhone? Had similar issues with my 4S!,False,
2330,478,27/02/2018,21:03,Miss_F1,"@LouisSuddaby23 @curryspcworld I don't do iPhones, you should know that  it's the Samsung Galaxy Note 4! I'm not on contract anymore so I'm not covered and don't know what to do  I have BTCC coming up soon and would prefer my phone to not die on me just as I walk through the gates ",False,
2331,479,27/02/2018,21:04,LouisSuddaby23,"@Miss_F1 @curryspcworld My apologies!  Well whatever you do, don’t send it into PC World! ",False,
2332,480,27/02/2018,21:08,HickbotJack,If I’d bought a speaker from Currys and it wasn’t fit for purpose I’d send it back... ,False,
2333,481,27/02/2018,21:12,ambrose_ronson,"@Prime30Jake Start Kyrie,bench Russ.Cut Curry. Take currys shot away what does he give you? Ill take flatearther since hes the best of the 3",False,
2334,482,27/02/2018,21:14,Colsco1,@curryspcworld go to buy MacBook Pro expecting price promise and trade in to be honoured and advised can’t have both in store ! Ts&amp;Cs on web differ so what’s going on?. #oneunhappycustomer,False,
